8143 26683
1965 765 570
4525 6322 325
6400 5699 -636
5185 6179 578
5867 5771 169
7472 5347 -310
7584 7807 -884
667 3964 3
1457 1937 -921
879 7287 -211
5788 6655 276
5856 5210 76
2243 1108 -460
302 6866 451
6443 2858 -668
7108 1989 570
4178 4205 774
2103 7481 49
4416 340 607
7596 1437 -357
4127 8091 395
4358 493 -518
7426 7773 269
749 2475 -42
2261 3303 -249
3364 5054 111
25 71 -41
6740 5389 114
4407 7584 -28
2474 2519 394
4371 1408 152
4264 6117 -700
3535 7125 -532
213 3741 -931
4537 1973 327
1919 2829 384
5306 3782 131
627 3608 877
6768 2549 -803
2109 3263 871
3994 1116 -353
4757 4542 357
683 7983 -916
4501 6298 -116
4477 4603 767
1219 4904 -837
3421 4789 -984
3969 4474 -488
2903 6090 399
7735 5710 558
4741 5066 119
7278 7574 945
7654 2577 627
5836 1952 -789
4301 5040 -951
1038 5344 -293
1273 6223 -194
6255 2944 -234
1021 2901 650
7824 5738 723
4623 6811 -764
6916 2735 -977
3826 1668 -218
149 719 230
3020 6653 975
2861 3934 -378
3462 5585 -785
1117 614 699
7618 2870 298
5001 7375 533
991 4352 -215
1795 2664 404
1810 2027 395
5429 4093 183
3505 2561 -151
7929 7455 908
2675 5035 568
3077 4744 577
5669 433 278
3000 5155 616
5501 2732 -422
6005 1430 302
6073 6098 -52
3917 3752 -331
3632 463 679
3611 2481 -984
1497 1700 784
5180 1245 377
7166 1642 99
3399 227 712
7641 7378 619
5852 345 859
3199 4467 565
1989 2761 -830
1516 4158 -788
5604 479 -689
5161 1348 965
302 6873 -811
190 1690 -38
3105 8107 -986
7776 4127 401
1045 3902 -51
3775 5361 409
7918 969 795
1324 846 53
1769 5816 472
932 6341 -551
6960 2167 -845
6757 1463 -195
5488 6109 308
3416 2365 891
3685 7929 -173
808 807 282
6826 2786 1
1535 7582 93
2682 7746 10
693 4930 -827
2987 5379 -261
7473 2621 187
7637 2173 525
3235 1025 259
6961 6639 118
5204 6735 -359
2485 7509 -586
7207 6814 -264
7185 4940 160
3742 4094 702
897 6586 162
1085 6323 -180
2914 6641 -90
3189 206 -473
2382 6058 538
7403 7188 -132
655 5280 771
7305 572 -635
2333 7291 913
6599 2764 -208
1760 270 594
400 5580 -515
6684 2705 -544
5586 2333 -223
5017 95 -515
1706 2355 -689
5911 2707 461
1086 2269 283
2438 3387 589
7468 1081 -257
21 1880 620
194 6435 713
1527 3792 -63
5093 3823 826
5872 7210 -11
3638 7449 -599
566 7629 543
323 3430 -773
3392 6228 252
1884 3852 982
6835 1441 464
7812 1006 -828
3396 5931 -331
4908 5968 -869
5257 6156 -516
3804 4098 414
1759 379 642
738 3051 820
6791 3470 -538
5895 620 914
1834 739 394
1769 5923 -134
3891 7751 -294
1093 4103 -382
1073 4319 756
2689 6787 564
7175 2659 37
3513 2824 709
876 1442 251
178 5830 -311
2484 1981 -140
1706 3733 21
8034 2458 -145
755 2268 -478
1937 3880 105
5909 4938 -347
2616 1519 925
411 7656 948
6090 7259 -89
6771 4724 -790
2902 5862 -166
5387 7993 -896
4737 7031 233
6405 8051 -122
7853 6389 593
7200 2829 -835
344 2515 -998
6040 2331 712
5149 4432 -133
1841 4285 -210
5289 748 270
6916 6752 -890
1919 4318 681
7356 1630 -313
6864 1351 172
5506 7052 449
5508 1843 973
6715 31 -564
1417 7925 -340
7672 8101 -269
1308 1123 639
6154 1051 -991
88 6760 -331
1285 6263 579
713 3002 -69
1390 7103 -607
2261 2314 501
5711 6329 459
3801 3120 529
1360 606 -248
5034 2203 400
4405 3556 572
3699 29 -786
8033 5209 299
2947 1554 911
1793 522 -833
1944 2747 589
4996 1062 376
1479 7894 -596
4743 3962 639
1433 965 -487
5508 1859 444
1485 6094 -687
6355 1082 66
7163 2581 -565
4417 2538 -601
2516 7543 -89
7451 3604 632
2985 6472 -956
7827 7519 554
333 7696 -383
2836 1036 -329
3366 1597 -287
6555 1267 -88
1248 1765 -941
1348 5410 594
1490 913 -245
3790 4880 -549
5535 3406 579
6441 4673 -327
6834 7585 435
6364 2760 -328
7018 6092 -336
3255 5035 -177
2861 2317 34
2800 164 -35
6661 2027 -826
229 764 -290
3686 7013 469
4544 3560 509
1035 6151 835
4258 6542 864
7420 1272 -191
525 3817 587
2095 6171 853
2404 5188 -302
875 157 659
3963 5819 -348
825 6550 773
3839 5313 -197
6151 1635 -446
7973 2508 513
6937 2570 -543
4060 2206 -702
2487 5946 -169
5878 3431 436
5710 1295 323
6447 4335 669
1403 6737 885
3198 4657 200
5134 7203 884
5571 7628 -468
6384 6052 -420
2388 5505 800
3185 7344 881
4860 4898 -8
513 260 -885
4513 5187 -76
2911 5354 -438
1984 1757 -656
5842 4768 499
7127 5858 -917
7496 4007 965
7917 5350 505
6145 7790 -729
250 6691 -340
2642 7227 507
1429 259 -363
3012 2301 229
6131 7720 -724
5729 3891 -482
5044 8112 -657
1852 4137 622
7126 5489 433
8103 5023 557
866 2456 497
801 3982 595
7579 720 4
2105 5411 377
2707 7167 -96
3981 1896 -832
8094 6407 -176
3714 824 322
2605 1233 -152
5511 7433 -424
7339 3887 375
4606 6675 241
7790 5855 -182
5345 1408 -541
4535 235 -334
5033 3263 173
2235 4609 -124
5475 6932 729
988 4453 234
6216 6645 465
6735 7421 -37
5168 5644 -133
5112 934 -525
1909 5164 366
6425 1327 119
283 3009 -991
3974 7604 -620
30 4348 73
8059 6802 780
2549 7805 -318
3321 5082 -72
1608 5999 -364
6788 4707 -240
6325 4624 -592
5735 6933 -359
8027 4618 641
144 8054 326
3965 8062 536
4388 7376 -691
3002 751 -48
1467 456 -893
4854 928 -105
4274 1994 933
2246 4368 900
473 5767 -633
6206 1932 -954
5001 1717 247
5312 5608 374
5426 5503 550
4971 3805 11
3697 7107 -568
192 5510 -481
912 6852 337
5741 185 29
2882 4487 -313
5154 5328 310
6041 7667 109
115 4013 -267
4061 137 -1
220 5932 -751
611 8079 -910
14 2616 611
5670 2256 553
552 5213 429
1223 7438 -312
323 3499 -67
7835 1160 -814
3286 7616 576
231 1720 -252
4291 549 573
270 5805 -860
3363 1264 312
4220 4198 915
4264 2803 -273
5114 2115 -479
2139 7586 -128
6855 1101 34
4665 8034 -977
7331 7652 -655
6452 3482 -622
5264 5801 662
1643 5316 -290
2155 4400 24
5866 530 -963
1588 7978 -905
7561 6091 -84
1092 414 768
6420 2190 -983
8011 62 122
6087 7156 -55
4278 3410 642
1264 2730 455
7053 4654 -387
5219 1771 541
1897 5053 -225
693 8001 -17
1805 7696 104
6204 3574 278
5447 5431 -62
6876 3027 -135
5791 4515 47
3585 6061 851
5629 2920 -331
3692 3096 443
5772 2357 -836
5857 6522 -550
6823 4261 404
8023 2147 444
4349 4460 -259
3720 4212 -86
6419 1045 511
4381 4300 -917
3649 2385 -668
5758 2258 -844
5226 1481 658
4815 6000 399
5301 773 36
5724 5327 -450
3341 4410 -201
7954 5693 643
2906 2243 220
1298 2759 -987
2364 3109 729
26 2056 530
4564 2540 -573
7286 6667 -805
5431 3225 -547
8096 1973 -482
3031 3252 -769
1612 6308 -791
505 5422 207
2868 6587 214
4908 4462 -626
6608 3469 -432
4408 4621 991
6543 150 458
5318 1612 -973
5805 1967 -390
7097 1249 -755
6749 4220 675
7666 7979 143
5131 7988 379
7492 2721 53
3568 1676 745
3988 5850 595
2119 5309 -279
2108 3745 -178
365 6744 657
4890 2625 -445
245 2968 273
6959 3425 968
3541 1006 -961
1738 3890 204
7299 2048 475
5756 4532 471
2655 5745 -951
3568 4209 844
2133 5529 -264
317 6780 -231
1069 3222 -353
6356 945 37
4975 6892 -315
774 456 -614
7745 449 715
365 4513 -371
1545 6940 -886
1835 2692 -193
1764 27 -40
2838 1623 529
3580 4511 -224
1867 6476 -665
2107 1448 -310
6247 4576 -845
24 8051 -940
3888 4734 314
8011 52 62
1404 1281 930
6720 7903 357
5081 6984 -372
5959 2758 686
6926 6099 -325
3347 3091 676
2858 818 -167
7313 7499 -105
7910 3186 848
3341 3274 615
5998 2502 285
8092 4675 -68
5164 4888 52
3096 5841 739
4797 5311 -687
5727 3448 399
1010 3000 557
7619 7899 -289
6640 7455 -894
6166 7997 535
256 639 -239
177 5095 -201
3373 1657 -853
1531 5885 667
1747 7221 -980
398 6310 -882
4262 7514 -81
3175 5663 929
1030 6122 915
5951 3680 460
5407 4273 780
5814 6454 102
2934 3732 470
7592 5027 -139
4821 2460 -938
7983 6022 34
3728 3209 871
6325 3219 140
5322 4127 -412
5750 7486 221
250 6693 -458
100 7310 -233
5514 2480 -111
6138 7955 -42
1886 7768 773
4759 2257 842
7183 545 -274
3671 5504 -376
4460 7276 -620
3737 7876 369
5715 6989 -499
7452 2808 397
4238 964 937
3750 1354 996
6105 4510 -985
4569 7910 910
6259 7253 -132
7993 3452 -231
4586 5391 -765
149 5647 -798
2424 665 983
978 3844 347
3537 4069 -638
2046 7315 438
7105 2058 -215
6244 3412 789
1686 32 89
3529 3181 -231
467 6537 -229
7390 7064 444
3189 2477 -77
5245 487 -662
4279 6648 655
592 6397 -387
6718 5516 126
7941 6449 -492
3489 3739 199
1995 1390 -746
4960 3059 -140
7467 5066 -488
2865 3509 -190
6112 6648 -695
3916 391 689
5710 4643 -897
778 6066 -431
5810 916 575
5078 4290 -353
1357 6847 -233
2947 4488 615
4812 3742 -870
4997 1175 579
6164 2628 -660
5413 7990 687
5662 1859 374
3951 3287 588
6974 981 874
5281 2914 727
2246 4629 -552
1997 4757 909
1083 2628 315
1465 882 798
633 4216 -793
3022 3468 -268
6666 7585 -454
1517 6128 767
1058 7768 426
4113 420 -503
3919 384 354
4176 3432 -906
5555 4076 -462
1625 120 -597
5462 6780 -164
4191 4844 -501
2407 5760 216
3512 3431 -611
6314 6599 -52
4019 420 -338
1760 738 -1000
658 6693 -365
143 7296 -712
7124 6234 -864
5785 7006 -920
912 2444 426
1261 2400 292
3868 384 816
665 4700 -272
3908 8081 837
8021 6091 -567
3044 4791 599
2380 6345 631
6835 5244 -270
994 4366 -590
2715 1236 984
2934 5101 62
7323 2264 599
2252 1364 -668
6476 1682 220
372 3076 827
3389 7560 -909
2675 7649 -2
7790 517 222
6544 1156 -44
2415 4964 29
1765 5226 713
6712 4525 -945
2237 6345 -449
4718 4071 -651
4803 7786 -623
5498 7665 399
2426 1609 -151
4963 6347 -474
6956 1992 -216
1856 7355 -809
5523 5319 -881
1287 1227 -159
4142 7193 689
6890 5873 -347
1896 7561 440
7801 7643 -64
987 2216 -912
5917 3712 -16
1289 133 -157
6866 3525 -248
4357 6827 -596
706 719 -612
4450 7207 -165
7750 184 448
1659 5252 -968
1964 6916 -670
1253 3634 135
3989 213 -889
7059 114 -292
2935 2487 549
7340 7242 365
1713 677 -339
526 1928 105
203 6665 211
3795 7465 -346
4855 2810 -67
2578 1217 487
974 4484 294
7000 2671 -993
6850 7891 -972
4457 6373 202
3976 7142 -825
5998 1334 26
6159 5891 -443
1127 2333 881
565 6508 -109
5669 5047 -75
7672 6747 519
2182 1060 758
5717 8016 -130
793 1709 269
2324 6935 365
3013 6679 204
4527 6862 -32
1917 7217 -1
1760 698 -462
1897 2427 -721
1131 5281 705
888 2583 946
6311 8088 799
3802 3665 -872
6163 4180 -553
7142 7665 487
2761 6436 -699
2714 1840 351
4996 2407 458
600 2830 678
6412 6042 415
2220 5541 991
4490 7802 -715
7000 251 820
2653 4814 -929
6656 3103 -513
418 423 578
4039 6727 403
3604 5062 849
496 1226 -145
5489 5040 -855
2760 727 -393
1908 4746 255
2165 1840 316
1845 4723 -688
4929 3581 414
1512 7290 -501
1274 3805 822
2201 944 -932
1617 1698 -956
7513 2249 328
1256 3787 144
1855 4497 957
1967 6319 -819
3255 15 -62
2368 3197 978
1510 2047 -871
6094 136 -707
2675 2451 -582
322 7125 -29
6506 6634 -836
5262 7784 -297
1359 5894 -169
279 3813 -626
3365 2822 -194
5999 3121 -689
626 1828 388
7044 642 -767
3853 990 891
225 7001 265
5140 6237 -790
201 5477 -838
2710 3879 873
5086 79 961
2413 6863 -965
881 396 -943
6468 5444 -390
3892 3563 -804
2354 1405 780
3747 1543 -294
2366 20 -783
4923 4318 241
5670 6459 702
4406 4801 -780
93 5532 -983
895 1632 966
2434 5085 219
648 2883 883
1922 7890 -445
8066 6355 769
4131 1985 -394
626 6939 305
6401 1375 521
7298 6198 614
4053 7725 649
3052 476 593
2983 3539 689
2505 3483 -211
3854 6249 421
5605 4205 -956
2855 7287 642
7982 891 -773
7414 374 -895
6287 1153 547
5039 1458 799
6102 1101 114
1001 1009 -922
3796 2009 -599
7362 1470 565
5334 569 -883
435 2999 -431
615 6738 68
7895 3243 957
1696 1581 441
5932 6276 475
4593 6520 -438
2407 3448 -133
6916 5575 -842
4420 6745 -443
7907 2386 -862
4481 3073 99
4064 7593 788
3510 3665 35
1872 3344 177
4276 6967 255
496 3395 547
726 68 330
5541 5304 -670
2511 5400 767
1083 7594 -67
5524 7079 239
1418 3004 -884
649 6504 265
4909 7787 921
3271 1726 959
838 6281 -954
947 192 -408
4735 5124 495
7937 2889 495
2511 2686 462
4133 4213 -765
728 850 -24
1684 3875 908
3172 1312 21
6938 339 384
3901 2188 325
3158 952 -388
3368 402 886
2303 3107 112
2544 5990 265
4344 5333 282
7679 1318 130
1560 3209 683
2873 5707 -655
4320 6619 -736
4510 1230 763
3090 6520 562
471 6229 861
1015 5935 -786
6747 3396 -67
2884 4242 461
2845 1563 172
6635 464 542
4397 3800 587
3889 7047 -133
148 4500 -327
3594 2048 887
3889 2210 692
1909 7360 290
4600 2520 -34
1735 8019 -445
3888 330 820
5718 5553 -734
6006 3471 683
4908 5681 284
6597 4874 -887
1329 7797 -221
7331 5581 743
7567 3741 -690
2775 99 565
4721 6170 -637
3462 7296 -473
8010 3620 -327
3655 6445 -547
2135 6314 63
214 3822 915
1009 7081 932
3754 1881 913
7396 946 50
5646 1041 348
4024 4710 -380
7422 4999 -654
2704 5934 -552
1623 4501 846
226 3016 94
2008 5846 -473
3713 551 -516
3353 747 326
6529 7761 420
2195 480 -564
6204 4777 318
7773 472 -46
1314 7431 777
656 3466 55
7382 7807 56
1609 2076 639
5952 153 344
959 3322 156
7679 3715 -36
146 960 864
7457 4934 760
1533 1013 -681
3083 6715 869
7203 5186 -297
4361 2678 354
3746 8010 -2
357 4499 153
7271 539 -845
3486 7022 886
4961 2351 -712
6076 2258 -398
2317 3636 -487
6384 2768 -796
3835 446 -885
2619 2053 -148
1521 6820 256
5444 1346 -305
4586 164 992
3663 566 -263
3985 4197 779
352 7079 -765
2498 5568 -627
6101 625 -517
6463 6843 990
4613 2747 4
4123 5168 894
5408 4030 101
6282 707 138
7231 6607 943
7005 3459 710
4916 7560 304
5529 6984 -167
3522 5913 139
1711 5752 -664
3643 1720 79
697 4526 -385
1826 4750 -471
240 350 842
7828 6307 -512
7044 6757 530
1251 3566 -920
7811 1554 239
5767 6745 -776
3364 2804 -269
7965 2206 -51
4801 7622 -121
7599 2451 471
7059 3835 935
2385 2014 530
3103 4450 568
3572 4034 509
3529 7530 94
1730 5115 -801
6210 4424 -293
6407 2664 513
4316 6625 218
14 5929 -74
3430 4648 350
5350 7349 -187
6087 705 -693
7039 6807 461
7810 7245 746
4266 6950 729
3422 3340 348
7955 5536 339
4799 4068 109
6195 1505 714
2618 7235 565
5817 1536 -233
7466 422 426
3924 5284 149
2872 2086 -886
3735 806 51
1084 104 836
2632 4603 351
884 417 -792
1662 2680 -887
5870 7050 329
2488 3966 860
5420 1291 262
5600 5436 -197
5514 2304 362
748 5335 -829
3678 3139 -386
1732 4766 -180
5879 7725 883
5349 6891 -648
1371 82 -756
5707 1656 132
3802 6731 -592
3910 1339 641
2408 1853 -652
6501 1458 697
2672 497 -413
2228 3493 -318
2778 7389 733
6660 6973 -547
1246 3935 -224
2474 6437 672
1541 1184 -283
211 5709 115
7097 5614 682
6705 5928 -469
6242 3097 634
985 6808 -608
1345 3210 -764
428 5733 728
6497 2073 407
2736 3119 -405
5892 7383 246
92 140 -460
1708 5914 -505
6243 4784 490
7409 3934 849
3119 3804 -775
3499 4200 -376
2614 2971 -463
3063 7246 -572
2464 4043 -977
6419 8002 718
1243 1878 616
4602 782 -926
1450 5313 -822
3451 5341 -448
404 1877 890
2423 243 570
1437 6398 366
3002 405 704
2008 17 -377
6356 352 -403
1838 7551 -735
3393 1978 -992
180 3404 111
6577 6711 -867
2513 1990 -591
2426 933 414
4185 2401 -53
2850 3904 180
4640 4346 -319
3157 5845 -867
7029 7476 515
1355 5706 538
4116 847 302
6998 3142 -71
3014 5808 736
1203 2759 453
6890 1063 972
2964 3763 357
7871 207 257
5439 1783 706
6166 6624 854
4644 7218 823
6983 494 -675
670 1998 552
892 144 -771
7041 1890 -260
3889 288 803
7987 3743 588
997 1220 420
5966 4717 298
4267 7488 -42
6199 3114 483
7786 174 -733
1944 3250 -710
3628 6804 -608
7789 5530 -982
3001 4332 169
2691 4027 824
1264 6793 358
8063 3953 423
6350 4145 -375
2430 4269 300
3722 5358 818
677 7439 -21
7885 6018 883
6996 7801 -905
6718 4305 -584
5552 2700 -382
3750 2680 -599
7887 5318 826
2317 3535 -940
688 214 287
4651 2904 -530
4246 3001 631
1906 7717 849
7091 139 -109
5932 8086 -959
1713 7954 503
2110 7232 -838
873 5916 534
7163 5573 -666
2031 7925 843
6805 2814 131
145 5568 380
5237 339 195
8080 2843 28
5277 6721 343
7884 6276 -129
4549 2867 -932
4629 4534 302
2363 3489 -164
1296 212 -955
3676 1352 133
1742 6938 -175
7690 3887 -58
4157 1754 -584
3176 6164 -40
3127 1129 -86
1949 3071 -767
4964 5171 123
4199 541 824
6278 4194 507
1985 7255 -488
7036 7888 586
5482 3767 424
7678 6523 951
1141 6399 -52
5005 2653 -312
6651 3215 50
7694 6945 -953
3141 7062 47
5158 5255 -536
30 2342 -8
6184 549 -94
8092 556 653
3394 7245 411
4779 5861 -712
8103 8014 -582
7538 4540 -180
5540 7826 716
6643 3989 623
4183 7029 -994
3036 7210 -283
5982 4239 -788
2276 4216 -664
6360 2540 994
5153 1343 -387
366 18 138
5788 2330 -698
7742 646 569
3026 684 329
3823 7642 -584
6083 7584 772
3379 8 -872
896 6394 -924
2923 3543 -434
6962 3007 -162
2677 3741 -300
5313 5039 -104
3318 572 -481
1818 5568 652
4512 2278 58
2451 6095 -888
148 4634 27
3318 8143 946
254 4134 926
4935 1399 -537
3415 376 -527
1634 33 -380
4059 783 -897
6808 4774 -634
1660 4591 -648
5909 6902 -634
395 6519 378
1788 5028 -30
1283 7427 -711
6766 6213 714
5533 2015 629
389 3684 -582
3067 2314 143
6675 6399 189
8123 1882 865
3013 6611 -862
5699 2865 409
5224 507 -45
6354 7590 706
6525 6243 615
3076 4 85
670 5724 608
983 4539 379
2075 2096 -9
5103 3699 -319
909 2807 -436
1557 850 -554
7514 6771 -860
688 1754 237
7567 2350 850
686 6519 -290
2370 5231 -579
5693 4386 984
7371 4268 410
2587 7520 298
1077 6086 -416
6411 7350 -732
6751 1539 -428
2655 879 -28
5837 5616 151
3992 10 663
3683 4974 655
6682 4180 78
562 5693 -972
1223 3643 178
2019 1500 102
3579 889 576
765 1667 607
4632 158 255
5190 3064 -858
6433 3080 -40
2445 779 -105
657 4202 355
3729 5871 231
6642 3933 562
795 4305 539
4966 481 -430
5760 6183 -14
6426 1555 -313
52 5185 142
452 7958 -50
7563 1668 936
2190 6090 732
131 3495 359
5931 8113 379
6851 1873 -651
307 2781 -166
3414 7435 -913
2684 6484 -925
124 7390 495
2036 1407 -464
7265 7469 -291
3735 6931 -467
7919 2711 -483
4710 3773 -265
796 742 -735
8102 973 -325
4771 262 -51
638 6406 -721
7730 3879 -690
1206 3338 -857
7632 7643 438
4040 2430 637
246 3526 -532
2337 72 796
6677 1705 -28
117 6672 -287
7834 444 -953
5679 340 -644
2463 189 886
4909 4580 840
6345 6997 -622
2848 6560 -798
4906 6260 61
4755 2586 777
301 1090 -998
6466 8065 -620
2814 7800 68
4535 1619 872
6998 5604 556
6039 3531 -196
2687 2801 -643
1985 6653 -103
4647 4317 580
4994 2168 -473
3959 6113 362
639 3495 399
7312 3998 801
7113 5791 -998
2034 71 -819
2064 793 722
7929 1905 -591
7385 6715 -928
531 5051 855
7926 8134 68
4371 6616 -601
4897 8124 704
2622 1881 849
814 6358 650
130 3879 983
3439 2436 -809
3249 5898 -339
6321 4253 -229
6476 6813 -678
7051 5479 555
6149 3303 -821
7867 300 -81
2563 6791 748
4393 107 -633
2381 4884 -887
3912 77 -89
4849 1158 -530
7665 7724 -737
264 7653 443
6768 6242 961
588 2563 -168
7476 4861 613
4997 4392 -209
7163 1027 -234
6070 6844 -663
2639 4913 -665
2548 5904 437
1374 4964 -185
2328 306 465
1 3170 98
1814 2773 -559
6144 6342 -735
4503 6592 46
5811 7964 -225
6047 2454 696
682 3620 -327
4943 2181 0
1597 4415 -414
5684 2158 845
4987 6116 -642
7311 700 664
6067 3615 819
6195 7996 854
8015 303 -367
7669 891 -720
7992 4872 293
1999 2722 915
6817 4076 -80
2393 5345 -283
3672 4695 589
5411 5474 384
1064 1966 -562
5646 2466 -609
4013 222 151
260 3944 -829
1316 5135 -242
589 167 -38
6495 2858 -120
4984 4023 779
746 3458 -986
4945 4874 -708
7818 3629 128
4688 3948 613
3275 460 -785
1006 4527 -699
7242 1117 -99
664 6680 -451
2422 1525 -285
7846 2963 -680
2003 5780 -287
4201 7338 496
6218 6090 798
7469 1409 257
7994 8049 657
90 5581 -624
6562 318 409
4602 7329 555
6534 5826 108
96 5413 6
5051 6050 236
3672 1575 56
235 5631 -688
3115 5994 -668
4669 4848 -475
1529 4318 910
1516 7630 -90
3819 3131 -433
6446 1857 94
7106 2231 -103
7077 7103 -159
43 4732 163
1097 1839 -242
1092 5229 617
917 2837 934
3725 4260 720
4140 4989 748
5106 1478 830
3504 596 41
4518 8008 -696
3114 4667 595
3908 3548 650
3219 5266 -874
3141 743 -113
6820 6930 838
2570 1303 674
4925 3076 -652
7383 4480 943
7879 2614 385
2744 7006 400
7727 4490 466
6969 2425 -566
5269 308 -464
2729 2180 -431
218 4178 464
1349 5972 765
797 1427 -883
3431 7631 -559
507 552 -347
5836 7819 -97
677 7243 346
4170 3044 -84
2575 3874 -63
7841 7241 2
7536 1990 -852
2143 7 506
1853 2805 52
2624 532 448
7015 1601 853
1521 188 -267
3364 429 350
5699 4130 -971
3997 2096 -896
2058 1500 310
4042 3055 397
2339 113 724
2598 4425 699
6242 6385 151
2372 7490 416
3892 692 -450
6401 2237 27
8102 5917 -229
1325 7052 -104
2910 8020 437
3993 4567 159
5484 4385 394
3316 3332 488
4841 328 326
7806 2985 664
5633 1352 -133
6484 760 942
5132 55 -946
3351 4708 -333
5704 773 -563
41 1025 80
315 6280 851
6117 4959 -283
1752 4720 -70
5928 4627 -274
3683 4290 58
915 3554 -3
7057 2053 -103
2009 690 429
5760 6728 906
3046 6807 -728
6369 3599 952
8028 5465 -794
7336 6685 880
5171 4333 96
6552 6810 638
5320 3310 657
1224 1697 -319
2325 4737 -646
7413 7323 -818
7595 3680 49
3190 1657 690
1790 3567 -865
1276 713 990
3656 4050 105
6411 4217 748
3532 403 502
5204 1663 -382
6441 7529 450
3156 7250 123
4913 931 -661
2611 8102 748
4682 4554 -1000
1153 2176 -531
6996 4975 212
4350 6553 -87
5061 857 803
3074 7536 581
4100 3637 -17
6047 479 -402
4354 6111 -909
8020 916 176
1147 1953 31
5337 2761 -689
261 7289 659
3967 5235 176
4652 7299 333
1015 1872 -239
5709 7491 479
6351 4417 529
612 7209 949
5792 6753 565
770 4256 -840
5690 7658 904
2117 6127 -762
7306 105 -863
943 7055 590
6536 7094 694
404 6685 869
4170 7279 -641
5430 6506 -205
4598 4892 335
3160 5263 -388
150 6112 9
929 2810 863
2424 6631 -938
5202 1259 -18
193 4202 95
1853 2951 781
4766 2603 941
2040 2425 745
416 4410 878
4482 5465 -668
3297 7529 -780
3710 1675 459
2308 7221 95
608 5801 210
5261 4779 -973
1021 7680 -256
2946 3869 -178
182 2105 -415
5547 6158 -914
1303 7352 663
6050 579 260
465 2051 837
4881 3460 638
1312 2018 474
2347 2437 -67
6311 5646 -817
340 1387 -802
5279 5050 102
1086 7565 -798
3637 5674 -911
5087 6780 -779
4752 4010 847
5566 3176 629
7480 6830 -553
969 463 499
768 1592 260
950 2725 811
7249 7674 914
5470 6179 -551
520 1944 871
5117 6826 586
4875 2716 673
5540 5389 -380
160 4997 -179
2417 6763 -791
